Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
0.0,0.0,0.0,0.0063864177030826365
0.0,4.044943820224719,0.0,0.002763555039227633
0.0,8.089887640449438,0.0,0.003502363166791155
0.0,12.134831460674157,0.0,0.0072726711229960045
0.0,16.179775280898877,0.0,0.011079427123827933
0.0,20.224719101123597,0.0,0.014609809961527772
0.0,24.269662921348313,0.0,0.017702405561289863
0.0,28.314606741573034,0.0,0.020305542320555536
0.0,32.359550561797754,0.0,0.022440892575776396
0.0,36.40449438202247,0.0,0.024136789200412387
0.0,40.449438202247194,0.0,0.025374568965851857
0.0,44.49438202247191,0.0,0.026176233558296153
0.0,48.53932584269663,0.0,0.026645217590145175
0.0,52.58426966292135,0.0,0.026853338961715958
0.0,56.62921348314607,0.0,0.026893576794935366
0.0,60.67415730337079,0.0,0.02689967673107064
0.0,64.71910112359551,0.0,0.026747298665579154
0.0,68.76404494382022,0.0,0.026528600985422948
0.0,72.80898876404494,0.0,0.02619100783662799
0.0,76.85393258426967,0.0,0.025885743289405367
0.0,80.89887640449439,0.0,0.025456003929943332
0.0,84.9438202247191,0.0,0.025030739121904108
0.0,88.98876404494382,0.0,0.024361356006440276
0.0,93.03370786516854,0.0,0.023675579446128976
0.0,97.07865168539325,0.0,0.022840572464396178
0.0,101.12359550561798,0.0,0.02193483359186094
0.0,105.1685393258427,0.0,0.021000570220541546
0.0,109.21348314606742,0.0,0.020023928501634175
0.0,113.25842696629213,0.0,0.019023123304064696
0.0,117.30337078651685,0.0,0.017807440549478235
0.0,121.34831460674158,0.0,0.016669487633565017
0.0,125.3932584269663,0.0,0.01572092691827566
0.0,129.43820224719101,0.0,0.014933620010160544
0.0,133.48314606741573,0.0,0.014374735265304823
0.0,137.52808988764045,0.0,0.01394265640998517
0.0,141.57303370786516,0.0,0.013656011161503735
0.0,145.61797752808988,0.0,0.013316616873189201
0.0,149.6629213483146,0.0,0.012849167435528204
0.0,153.70786516853934,0.0,0.012132980774573752
0.0,157.75280898876406,0.0,0.010922076388740935
0.0,161.79775280898878,0.0,0.009553897942612482
0.0,165.8426966292135,0.0,0.008036283565189015
0.0,169.8876404494382,0.0,0.006182783603450795
0.0,173.93258426966293,0.0,0.004249290781420414
0.0,177.97752808988764,0.0,0.0031135934699395573
0.0,182.02247191011236,0.0,0.003161036421936258
0.0,186.06741573033707,0.0,0.004235119760581129
0.0,190.1123595505618,0.0,0.005641719450149533
0.0,194.1573033707865,0.0,0.0068209242918350265
0.0,198.20224719101125,0.0,0.008119934773731324
0.0,202.24719101123597,0.0,0.008861377918156884
0.0,206.2921348314607,0.0,0.009525429385225158
0.0,210.3370786516854,0.0,0.010246978134810784
0.0,214.38202247191012,0.0,0.0112768806550442
0.0,218.42696629213484,0.0,0.012599569625548
0.0,222.47191011235955,0.0,0.014022263232730614
0.0,226.51685393258427,0.0,0.015753953658877985
0.0,230.56179775280899,0.0,0.017681192377632327
0.0,234.6067415730337,0.0,0.019641204551381665
0.0,238.65168539325845,0.0,0.0213936756457547
0.0,242.69662921348316,0.0,0.023099678897635353
0.0,246.74157303370788,0.0,0.024463715101473424
0.0,250.7865168539326,0.0,0.02535651673815079
0.0,254.8314606741573,0.0,0.026055073628343216
0.0,258.87640449438203,0.0,0.026539888765589346
0.0,262.92134831460675,0.0,0.026798113600068767
0.0,266.96629213483146,0.0,0.026904849668295126
0.0,271.0112359550562,0.0,0.026940263738139725
0.0,275.0561797752809,0.0,0.027010216910367448
0.0,279.1011235955056,0.0,0.027150612645389607
0.0,283.14606741573033,0.0,0.027436606522518607
0.0,287.19101123595505,0.0,0.02775800212877473
0.0,291.23595505617976,0.0,0.028332358730768177
0.0,295.2808988764045,0.0,0.029136002243462154
0.0,299.3258426966292,0.0,0.030012218259652234
0.0,303.37078651685397,0.0,0.030565876437998588
0.0,307.4157303370787,0.0,0.03087475289827381
0.0,311.4606741573034,0.0,0.030838057851151613
0.0,315.5056179775281,0.0,0.030396856529247167
0.0,319.55056179775283,0.0,0.029550196121934602
0.0,323.59550561797755,0.0,0.028102250224832634
0.0,327.64044943820227,0.0,0.026135236567432333
0.0,331.685393258427,0.0,0.02385121716706898
0.0,335.7303370786517,0.0,0.021083393356652363
0.0,339.7752808988764,0.0,0.018025131838130433
0.0,343.82022471910113,0.0,0.013542798467328681
0.0,347.86516853932585,0.0,0.009226344868610419
0.0,351.91011235955057,0.0,0.00812020671619475
0.0,355.9550561797753,0.0,0.008098895284166827
0.0,360.0,0.0,0.00806753553034997
