Finally read the IEEE 149-2021 standard.
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,0.0,0.0,0.0031057618039310986
-179,0.0,0.0,0.0033329086045913725
-178,0.0,0.0,0.0034598159572508825
-177,0.0,0.0,0.003593383512984357
-176,0.0,0.0,0.0037410036010933284
-175,0.0,0.0,0.0038713309716177312
-174,0.0,0.0,0.004064391115136855
-173,0.0,0.0,0.004147710942032656
-172,0.0,0.0,0.004266887356061823
-171,0.0,0.0,0.004295894378371214
-170,0.0,0.0,0.004370851559937201
-169,0.0,0.0,0.0044601643197165804
-168,0.0,0.0,0.0044681440071163364
-167,0.0,0.0,0.004468250156454426
-166,0.0,0.0,0.004463408891841009
-165,0.0,0.0,0.004459973562480312
-164,0.0,0.0,0.004411451918193224
-163,0.0,0.0,0.004321073369304854
-162,0.0,0.0,0.004227957149762946
-161,0.0,0.0,0.004089823450876276
-160,0.0,0.0,0.00400790534212147
-159,0.0,0.0,0.0038392185436302503
-158,0.0,0.0,0.0036791830673480984
-157,0.0,0.0,0.003520228589934196
-156,0.0,0.0,0.0033392346812849633
-155,0.0,0.0,0.003165237996392887
-154,0.0,0.0,0.00296541642993765
-153,0.0,0.0,0.00273445189558609
-152,0.0,0.0,0.00255935699217639
-151,0.0,0.0,0.002352416734549462
-150,0.0,0.0,0.0021495461616438064
-149,0.0,0.0,0.0018859135646108623
-148,0.0,0.0,0.0016253903666346024
-147,0.0,0.0,0.001449178505987173
-146,0.0,0.0,0.0011426078388448422
-145,0.0,0.0,0.0009461734468324104
-144,0.0,0.0,0.0006981152961718224
-143,0.0,0.0,0.0005080513569629247
-142,0.0,0.0,0.00034529815729479325
-141,0.0,0.0,0.0007873969706946461
-140,0.0,0.0,0.0002985740339931866
-139,0.0,0.0,0.0007528189778879716
-138,0.0,0.0,0.0006046712958510814
-137,0.0,0.0,0.0007215080039750889
-136,0.0,0.0,0.0008437395385535278
-135,0.0,0.0,0.0009831963429931458
-134,0.0,0.0,0.0011231405349678924
-133,0.0,0.0,0.0012046268183739776
-132,0.0,0.0,0.0014672632928761386
-131,0.0,0.0,0.0015505951363362278
-130,0.0,0.0,0.0014703057010595595
-129,0.0,0.0,0.001444380381733352
-128,0.0,0.0,0.0015006310267157176
-127,0.0,0.0,0.0015521663729524036
-126,0.0,0.0,0.001626398038991246
-125,0.0,0.0,0.0015245736928943747
