Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,0.0,0.0,0.0019529359626905384
-179,0.0,0.0,0.0023065661222542535
-178,0.0,0.0,0.002708495227697719
-177,0.0,0.0,0.003112304877798035
-176,0.0,0.0,0.003559567968302893
-175,0.0,0.0,0.004022508779670705
-174,0.0,0.0,0.004497858416899624
-173,0.0,0.0,0.005001178341840355
-172,0.0,0.0,0.005522868640893221
-171,0.0,0.0,0.006028886544835177
-170,0.0,0.0,0.006527901443001991
-169,0.0,0.0,0.0070626179688458674
-168,0.0,0.0,0.007574415959207912
-167,0.0,0.0,0.008083575484860845
-166,0.0,0.0,0.00860002630507728
-165,0.0,0.0,0.009125044926393206
-164,0.0,0.0,0.009611749023556992
-163,0.0,0.0,0.010108503470181022
-162,0.0,0.0,0.010605793766397514
-161,0.0,0.0,0.01108232023670051
-160,0.0,0.0,0.01155278817863438
-159,0.0,0.0,0.012012309911198829
-158,0.0,0.0,0.012471006551537048
-157,0.0,0.0,0.012910720445674758
-156,0.0,0.0,0.013329010424127602
-155,0.0,0.0,0.013701618672337055
-154,0.0,0.0,0.014080299214658405
-153,0.0,0.0,0.014414662823145796
-152,0.0,0.0,0.014727480609640898
-151,0.0,0.0,0.01501746912063567
-150,0.0,0.0,0.015275935841552823
-149,0.0,0.0,0.015515959447185474
-148,0.0,0.0,0.015716291046577485
-147,0.0,0.0,0.0158941281973966
-146,0.0,0.0,0.01604408334337276
-145,0.0,0.0,0.016185855075108745
-144,0.0,0.0,0.016240764644757797
-143,0.0,0.0,0.01633167287112022
-142,0.0,0.0,0.016330547478497142
-141,0.0,0.0,0.016339423277998835
-140,0.0,0.0,0.016289234511564395
-139,0.0,0.0,0.016208518006938892
-138,0.0,0.0,0.016085331798678965
-137,0.0,0.0,0.0159501454828385
-136,0.0,0.0,0.015779999342486025
-135,0.0,0.0,0.015553546470584899
-134,0.0,0.0,0.015331807076452052
-133,0.0,0.0,0.015076393824499249
-132,0.0,0.0,0.014804016818349456
-131,0.0,0.0,0.014549900476329397
-130,0.0,0.0,0.014274658238504826
-129,0.0,0.0,0.013984895721541376
-128,0.0,0.0,0.013668918471085468
-127,0.0,0.0,0.013327205106414402
-126,0.0,0.0,0.013011680979525085
-125,0.0,0.0,0.01263695787252349
-124,0.0,0.0,0.012261138168843172
-123,0.0,0.0,0.011885690316874607
-122,0.0,0.0,0.011506642418896713
-121,0.0,0.0,0.011116739856005142
-120,0.0,0.0,0.010735092037486706
-119,0.0,0.0,0.010365606930244773
-118,0.0,0.0,0.01002952036338102
-117,0.0,0.0,0.009716435753866187
-116,0.0,0.0,0.009411180410827547
-115,0.0,0.0,0.009157541472672559
-114,0.0,0.0,0.008933879060482703
-113,0.0,0.0,0.008754318428961808
-112,0.0,0.0,0.008592309838308462
-111,0.0,0.0,0.008470845537956602
-110,0.0,0.0,0.008392660813133461
-109,0.0,0.0,0.008385752608255958
-108,0.0,0.0,0.008441613021525823
-107,0.0,0.0,0.008570571851789678
-106,0.0,0.0,0.00877584955196758
-105,0.0,0.0,0.009025739579036563
-104,0.0,0.0,0.009302164161551333
-103,0.0,0.0,0.009650351409174352
-102,0.0,0.0,0.009989061369302261
-101,0.0,0.0,0.010381430114214303
-100,0.0,0.0,0.010792753801810079
-99,0.0,0.0,0.01119515969655841
-98,0.0,0.0,0.011648386068428516
-97,0.0,0.0,0.012105375543305144
-96,0.0,0.0,0.012581571697673093
-95,0.0,0.0,0.013028268011698405
-94,0.0,0.0,0.01344935740674831
-93,0.0,0.0,0.013861573854911177
-92,0.0,0.0,0.014269838192472947
-91,0.0,0.0,0.014642584383760539
-90,0.0,0.0,0.015030098030637332
-89,0.0,0.0,0.015446648803198687
-88,0.0,0.0,0.015831224260912182
-87,0.0,0.0,0.016254691362129814
-86,0.0,0.0,0.01665363204033721
-85,0.0,0.0,0.017048500681634847
-84,0.0,0.0,0.017424522095796906
-83,0.0,0.0,0.0177855619695923
-82,0.0,0.0,0.01814829668647052
-81,0.0,0.0,0.01849735943186893
-80,0.0,0.0,0.018794985170248708
-79,0.0,0.0,0.01913538042158615
-78,0.0,0.0,0.019408321830069852
-77,0.0,0.0,0.01964163333608623
-76,0.0,0.0,0.019890562903996826
-75,0.0,0.0,0.02015760436119629
-74,0.0,0.0,0.020390357629084747
-73,0.0,0.0,0.02061288514239685
-72,0.0,0.0,0.020851248363384447
-71,0.0,0.0,0.02105810829706533
-70,0.0,0.0,0.02125231906557974
