Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,0.0,0.0,0.0033699394691561043
-179,0.0,0.0,0.003359427174787915
-178,0.0,0.0,0.003304317382145765
-177,0.0,0.0,0.003244625167373979
-176,0.0,0.0,0.0032159272488028897
-175,0.0,0.0,0.0032213344926424487
-174,0.0,0.0,0.003195459656208749
-173,0.0,0.0,0.003229688827127653
-172,0.0,0.0,0.003252742229967357
-171,0.0,0.0,0.003210806339920284
-170,0.0,0.0,0.0032018883704354644
-169,0.0,0.0,0.003235527777672767
-168,0.0,0.0,0.0031819807724539793
-167,0.0,0.0,0.0031796094752279125
-166,0.0,0.0,0.0031832042319927104
-165,0.0,0.0,0.003150281940011563
-164,0.0,0.0,0.0031896307705142094
-163,0.0,0.0,0.0032429023861608704
-162,0.0,0.0,0.003215294265179829
-161,0.0,0.0,0.0031801550053561956
-160,0.0,0.0,0.0031866213857447046
-159,0.0,0.0,0.003195217452493382
-158,0.0,0.0,0.0031969090923794387
-157,0.0,0.0,0.0031687624619767697
-156,0.0,0.0,0.0031603501931520093
-155,0.0,0.0,0.0031550610167257872
-154,0.0,0.0,0.0032039619098105905
-153,0.0,0.0,0.003195056709659451
-152,0.0,0.0,0.0032008290142652687
-151,0.0,0.0,0.003191074098989378
-150,0.0,0.0,0.003223874224033202
-149,0.0,0.0,0.0032620239979418405
-148,0.0,0.0,0.003297794781344543
-147,0.0,0.0,0.003209097262545439
-146,0.0,0.0,0.003204859452163979
-145,0.0,0.0,0.0032159631334499083
-144,0.0,0.0,0.003250548420200071
-143,0.0,0.0,0.0032089433393795233
-142,0.0,0.0,0.0031757910413969656
-141,0.0,0.0,0.0031996410848277217
-140,0.0,0.0,0.0031459873094062387
-139,0.0,0.0,0.0031270220141405933
-138,0.0,0.0,0.003103260200941993
-137,0.0,0.0,0.0030796009171397635
-136,0.0,0.0,0.003075127104591674
-135,0.0,0.0,0.0031422947853873852
-134,0.0,0.0,0.0030985833793063943
-133,0.0,0.0,0.003125369225578045
-132,0.0,0.0,0.003022946984118347
-131,0.0,0.0,0.003006340046789352
-130,0.0,0.0,0.0030255810440349296
-129,0.0,0.0,0.00305196327631998
-128,0.0,0.0,0.0030352880217425844
-127,0.0,0.0,0.0030662039055243556
-126,0.0,0.0,0.0031062592538349523
-125,0.0,0.0,0.003106494724888621
-124,0.0,0.0,0.0031190590123759037
-123,0.0,0.0,0.003128570416168725
-122,0.0,0.0,0.003212431635662666
-121,0.0,0.0,0.003155160864766853
-120,0.0,0.0,0.003194747849948895
-119,0.0,0.0,0.003215200051795136
-118,0.0,0.0,0.003167035061744711
-117,0.0,0.0,0.0032271787647816727
-116,0.0,0.0,0.0032179396984651667
-115,0.0,0.0,0.0031400147484515082
-114,0.0,0.0,0.003123440899691915
-113,0.0,0.0,0.0030422078987123046
-112,0.0,0.0,0.0030423809267979825
-111,0.0,0.0,0.0031272330137160514
-110,0.0,0.0,0.003182818834089377
-109,0.0,0.0,0.0032039103527139413
-108,0.0,0.0,0.0031785083552706194
-107,0.0,0.0,0.0032474069881211587
-106,0.0,0.0,0.003211874574148556
-105,0.0,0.0,0.0033181734758906335
-104,0.0,0.0,0.0033051833229267693
-103,0.0,0.0,0.003257164739492186
-102,0.0,0.0,0.003282666359340273
-101,0.0,0.0,0.0031016592499269447
-100,0.0,0.0,0.0032019647827112607
-99,0.0,0.0,0.0031987557081518147
-98,0.0,0.0,0.0031748682448741092
-97,0.0,0.0,0.003209346227491404
-96,0.0,0.0,0.003059842427463423
-95,0.0,0.0,0.0031129747612976496
