-1.151312357530295e-17,-1.4099509934682688e-33,-0.1880235768111889
-1.1845782364377924e-17,-6.208111475872599e-19,-0.19372179610736312
-1.1599458924370805e-17,-1.2191522597416227e-18,-0.19047699295882284
-1.0971427222233253e-17,-1.737703360154797e-18,-0.1814104679057874
-9.991228788058255e-18,-2.1237012380482044e-18,-0.16681444461746472
-8.71385227618965e-18,-2.33486968036912e-18,-0.14732809014700846
-7.243549863422985e-18,-2.353572021271307e-18,-0.1243839294085169
-5.782468198722267e-18,-2.2196815752255017e-18,-0.10115344058775304
-4.244612434082519e-18,-1.889823213670827e-18,-0.0758799477821609
-2.8105316685418236e-18,-1.4320374117321e-18,-0.05151417429911934
-1.991773096113209e-18,-1.1499507332056151e-18,-0.03756024133672683
-1.8287668301002406e-18,-1.1876150656548373e-18,-0.035611156471983055
-1.925768125339557e-18,-1.3991524421363469e-18,-0.03887456062399937
-2.2160705791640668e-18,-1.7945385714402744e-18,-0.04656934584598817
-2.1866509888832744e-18,-1.968869393858372e-18,-0.0480535145466614
-1.9709090948454033e-18,-1.9709090948454036e-18,-0.045519840889233824
-1.7449569093905572e-18,-1.9379709814068226e-18,-0.04258855995743524
-1.3628223276870084e-18,-1.6829454173231675e-18,-0.03536605192818683
-9.98873677027516e-19,-1.3748316698952356e-18,-0.027753069747019965
-7.608958585195926e-19,-1.1716768736459386e-18,-0.022815794662965523
-7.694251783683195e-19,-1.332683501556676e-18,-0.025131333504616143
-8.268658463600847e-19,-1.6228155967097106e-18,-0.029744552050397704
-8.708409102144757e-19,-1.955940708561933e-18,-0.03496589644768422
-8.889502728121491e-19,-2.3157946347595015e-18,-0.04051048565253572
-9.019013388347166e-19,-2.7757669026879278e-18,-0.047664584490797954
-8.217712489601673e-19,-3.0668920533186767e-18,-0.05185299619286819
-7.374133821840763e-19,-3.469257200955552e-18,-0.05792302683572242
-6.212508927185057e-19,-3.9224237648946834e-18,-0.06485653289230714
-4.609243745818241e-19,-4.38540248560609e-18,-0.07201355544415669
-2.5139650675265714e-19,-4.7969311081648585e-18,-0.0784473394405284
3.171574156786174e-34,-5.179573668088379e-18,-0.08458885732105942
2.831096688210105e-19,-5.402054288391153e-18,-0.088343313022835
6.035756923028289e-19,-5.7426391122788246e-18,-0.09430100463189733
9.623013431878898e-19,-6.075731563126366e-18,-0.10046106886651344
1.3253824966084148e-18,-6.23543440011967e-18,-0.10410736741889255
1.7307734832583966e-18,-6.459334575913299e-18,-0.10921018586580537
2.1333910505457617e-18,-6.565902514621709e-18,-0.11274758513168805
2.5421101036701444e-18,-6.622423232318718e-18,-0.1158468792141958
2.9157246533492038e-18,-6.548824794001435e-18,-0.11707181541788056
3.250522732652718e-18,-6.379510063487534e-18,-0.11692990227859171
3.583568171871107e-18,-6.206922146067473e-18,-0.11704821910663958
3.898918806168515e-18,-6.003808466376675e-18,-0.11691078337867561
4.21058261737733e-18,-5.79536978920835e-18,-0.1169883597327431
4.472424757014696e-18,-5.5229846152544145e-18,-0.11606208893711088
4.838912836937162e-18,-5.374157154870045e-18,-0.11810167252592937
5.2221343365473504e-18,-5.222134336547349e-18,-0.120609684497136
5.61717789687004e-18,-5.057729695882219e-18,-0.12344225994486684
5.9518245691656515e-18,-4.8196925044880974e-18,-0.12507389402763433
6.172067843223066e-18,-4.484269773835882e-18,-0.12459258328647733
6.2153906679860794e-18,-4.036321894479106e-18,-0.12103087499679956
6.082467166136636e-18,-3.5117140557060465e-18,-0.11470128556743182
5.739008189294e-18,-2.9241707273022325e-18,-0.10519015724905535
5.256534936245541e-18,-2.340360138942992e-18,-0.09396985064518183
4.4204128566563906e-18,-1.696837515678551e-18,-0.07732683586014963
3.94911192751069e-18,-1.2831442478765202e-18,-0.06781289125905171
3.380826564203974e-18,-9.058897476281419e-19,-0.05716079467900349
3.2614882443766608e-18,-6.932507271518998e-19,-0.054454097854546156
3.2341025354639834e-18,-5.122315200316268e-19,-0.053475271934073025
3.507628403895569e-18,-3.686666009876091e-19,-0.057599454866574695
3.794120564545034e-18,-1.9884143311992382e-19,-0.06204772532558215
4.606220496179444e-18,0.0,-0.07522528943670084
5.355529731404932e-18,2.8067142010723454e-19,-0.08758246663335775
6.150355472826497e-18,6.464284085834968e-19,-0.10099619505789804
7.134333370460145e-18,1.1299673979689929e-18,-0.1179648489403736
