Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,-90,0.0,0.0033874477135080548
-179,-90,0.0,0.0034822168121553198
-178,-90,0.0,0.0036090926729930575
-177,-90,0.0,0.003717726595453928
-176,-90,0.0,0.0038198066949029475
-175,-90,0.0,0.0039049257129175965
-174,-90,0.0,0.004027505668992896
-173,-90,0.0,0.00416502729369406
-172,-90,0.0,0.004268290419366232
-171,-90,0.0,0.004375660019239537
-170,-90,0.0,0.004449794948831961
-169,-90,0.0,0.004539558626383518
-168,-90,0.0,0.004587282580058167
-167,-90,0.0,0.004634915547090452
-166,-90,0.0,0.004604397824442692
-165,-90,0.0,0.004595511020292001
-164,-90,0.0,0.004602314744496857
-163,-90,0.0,0.004603715188334492
-162,-90,0.0,0.004506249615319577
-161,-90,0.0,0.004352972658985736
-160,-90,0.0,0.004317519358932949
-159,-90,0.0,0.004258353897578987
-158,-90,0.0,0.004145316822373244
-157,-90,0.0,0.004046467317998509
-156,-90,0.0,0.0039022566284687694
-155,-90,0.0,0.003735308960480878
-154,-90,0.0,0.0035659124382701637
-153,-90,0.0,0.0034111552422799
-152,-90,0.0,0.003245620194760123
-151,-90,0.0,0.003074379780768932
-150,-90,0.0,0.002886130628500724
-149,-90,0.0,0.0027168951901359113
-148,-90,0.0,0.002505531045354292
-147,-90,0.0,0.0023310802490529832
-146,-90,0.0,0.0021218049541828856
-145,-90,0.0,0.0020057958526585283
-144,-90,0.0,0.0018466213559959737
-143,-90,0.0,0.0017409474089528322
-142,-90,0.0,0.0016253069973087878
-141,-90,0.0,0.001511615612039431
-140,-90,0.0,0.0014063506777043384
-139,-90,0.0,0.0012957563154504127
-138,-90,0.0,0.001274181579661028
-137,-90,0.0,0.0012156333807325774
-136,-90,0.0,0.0011899889851107917
-135,-90,0.0,0.0011507293548928537
-134,-90,0.0,0.00115843574071543
-133,-90,0.0,0.0011280623208002251
-132,-90,0.0,0.0011265320201473816
-131,-90,0.0,0.0011262201831113334
-130,-90,0.0,0.0011830799310700215
-129,-90,0.0,0.001158496035275174
-128,-90,0.0,0.0010826625992054572
-127,-90,0.0,0.0010541865414133212
-126,-90,0.0,0.0010029184166406126
-125,-90,0.0,0.0009189622323317325
-124,-90,0.0,0.0008979284835779236
-123,-90,0.0,0.0008848301829059279
-122,-90,0.0,0.0008240311333822382
-121,-90,0.0,0.0007914570621791645
-120,-90,0.0,0.0007719822102676514
-119,-90,0.0,0.0007619958848872417
-118,-90,0.0,0.000695212468701678
-117,-90,0.0,0.0006548151501261186
-116,-90,0.0,0.0006375597951349245
-115,-90,0.0,0.0006578905419816072
-114,-90,0.0,0.0006991400152400759
-113,-90,0.0,0.0007542416349906867
-112,-90,0.0,0.0007758323079095885
-111,-90,0.0,0.0007835676224290931
-110,-90,0.0,0.0008363982039876577
-109,-90,0.0,0.0008854786090192507
-108,-90,0.0,0.0009573855987845863
-107,-90,0.0,0.001047636029575802
-106,-90,0.0,0.0010920622535946995
-105,-90,0.0,0.0011093278441189063
-104,-90,0.0,0.001172968751718443
-103,-90,0.0,0.001224006229746585
-102,-90,0.0,0.001305621251043648
-101,-90,0.0,0.001403043670806947
-100,-90,0.0,0.0015043021431912268
-99,-90,0.0,0.001580156389531026
-98,-90,0.0,0.0015862366777048833
-97,-90,0.0,0.0016460757681392602
-96,-90,0.0,0.0016994781154141328
-95,-90,0.0,0.001767330682030871
-94,-90,0.0,0.001878011316308361
-93,-90,0.0,0.0019333774965192869
-92,-90,0.0,0.0019685150585164422
-91,-90,0.0,0.0020747577011503825
-90,-90,0.0,0.0021466545907466985
-89,-90,0.0,0.002190618257556917
-88,-90,0.0,0.00226729315848776
-87,-90,0.0,0.0023463968147181572
-86,-90,0.0,0.002417166267844321
-85,-90,0.0,0.0024818820915031735
-84,-90,0.0,0.002527097428667617
-83,-90,0.0,0.002599087606857691
-82,-90,0.0,0.0027033706897707324
-81,-90,0.0,0.0027919856618507603
-80,-90,0.0,0.002865343836013632
-79,-90,0.0,0.0029136863583321512
-78,-90,0.0,0.0029826139341126642
-77,-90,0.0,0.0030469354402145967
-76,-90,0.0,0.0031202463697730795
-75,-90,0.0,0.003192565548190606
-74,-90,0.0,0.0032576435892615707
-73,-90,0.0,0.0033301386475715652
-72,-90,0.0,0.0033970595883695163
-71,-90,0.0,0.0034525384264855164
-70,-90,0.0,0.003504063118991234
-69,-90,0.0,0.0035508900352724986
-68,-90,0.0,0.0036188924809474055
-67,-90,0.0,0.0036775637944587917
-66,-90,0.0,0.0037156362251859632
-65,-90,0.0,0.003751086812717775
-64,-90,0.0,0.003791619121102487
-63,-90,0.0,0.0038127074657604005
-62,-90,0.0,0.0038419699995327497
-61,-90,0.0,0.0038538701974531013
-60,-90,0.0,0.0038645580880701295
-59,-90,0.0,0.0038444117461393745
-58,-90,0.0,0.003816740866407829
-57,-90,0.0,0.003768049326204357
-56,-90,0.0,0.0037347262353308462
-55,-90,0.0,0.0036721912418002166
-54,-90,0.0,0.003591796234770855
-53,-90,0.0,0.0034974054070297427
-52,-90,0.0,0.0034013914634852607
-51,-90,0.0,0.003298497896401102
-50,-90,0.0,0.0031802548583350636
-49,-90,0.0,0.0030463651160794747
-48,-90,0.0,0.002907130608653362
-47,-90,0.0,0.0027600556478314096
-46,-90,0.0,0.0025571917335012522
-45,-90,0.0,0.002382133717064122
-44,-90,0.0,0.0022226187253140484
-43,-90,0.0,0.0020508917980659822
-42,-90,0.0,0.0017703523949365173
-41,-90,0.0,0.0015584255431968534
-40,-90,0.0,0.0013526351482585253
-39,-90,0.0,0.0011346541433532899
-38,-90,0.0,0.0010034566724378567
-37,-90,0.0,0.0009463778271067466
-36,-90,0.0,0.0009917404936483187
-35,-90,0.0,0.0010876403758523512
-34,-90,0.0,0.001308286023916758
-33,-90,0.0,0.0014737507057504024
-32,-90,0.0,0.0016911269530624105
-31,-90,0.0,0.0018969059906837797
-30,-90,0.0,0.002093711524443148
-29,-90,0.0,0.002267494556044151
-28,-90,0.0,0.002457462772647681
-27,-90,0.0,0.002581181602147533
-26,-90,0.0,0.0027333501686645453
-25,-90,0.0,0.0028806064253799595
-24,-90,0.0,0.0029965791361879026
-23,-90,0.0,0.0030900688286471818
-22,-90,0.0,0.0031764792508974624
-21,-90,0.0,0.0032458711552402755
-20,-90,0.0,0.0032873157562624813
-19,-90,0.0,0.003329433261738238
-18,-90,0.0,0.003337816865134706
-17,-90,0.0,0.0033101244946705656
-16,-90,0.0,0.0033017998110419318
-15,-90,0.0,0.003263924881149887
-14,-90,0.0,0.003205981560706172
-13,-90,0.0,0.003136148196842144
-12,-90,0.0,0.0030667702299582407
-11,-90,0.0,0.00298503185936079
-10,-90,0.0,0.0028712152132439476
-9,-90,0.0,0.0027594137077087593
-8,-90,0.0,0.002652028536035526
-7,-90,0.0,0.0025454671759017598
-6,-90,0.0,0.0024270970623496433
-5,-90,0.0,0.0022844886960312646
-4,-90,0.0,0.0021232905503419035
-3,-90,0.0,0.002007682763067975
-2,-90,0.0,0.0018420969087211228
-1,-90,0.0,0.0017506772549844099
0,-90,0.0,0.001659741917226828
1,-90,0.0,0.0015713688514715754
2,-90,0.0,0.0014921957521244684
3,-90,0.0,0.0013681863102188642
4,-90,0.0,0.001301506825964359
5,-90,0.0,0.0012709817904411219
6,-90,0.0,0.0012695975570446406
7,-90,0.0,0.0012857527468587407
8,-90,0.0,0.0013070010028841759
9,-90,0.0,0.0013183626606602017
10,-90,0.0,0.001385968177626974
11,-90,0.0,0.0014208945444008426
12,-90,0.0,0.001478424245009097
13,-90,0.0,0.0015308856370366266
14,-90,0.0,0.0016086618522974745
15,-90,0.0,0.001729644881984321
16,-90,0.0,0.0018051223344269802
17,-90,0.0,0.0019171559071120474
18,-90,0.0,0.0020339835042850257
19,-90,0.0,0.002149184105986442
20,-90,0.0,0.0022047960821317976
21,-90,0.0,0.002330093967570062
22,-90,0.0,0.0024667230025959565
23,-90,0.0,0.002579463742700703
24,-90,0.0,0.0026572434990110813
25,-90,0.0,0.0027522377313819804
26,-90,0.0,0.0028480209993182867
27,-90,0.0,0.002874873168808913
28,-90,0.0,0.002941925271879274
29,-90,0.0,0.0029769601545399497
30,-90,0.0,0.0030150992019308785
31,-90,0.0,0.003059314946235759
32,-90,0.0,0.0030872397445725467
33,-90,0.0,0.003102473237383555
34,-90,0.0,0.0030627477789269553
35,-90,0.0,0.003043776709748939
36,-90,0.0,0.0030109207672827628
37,-90,0.0,0.0029664652403056067
38,-90,0.0,0.002915806907929868
39,-90,0.0,0.002847376670370553
40,-90,0.0,0.0027811339681385835
41,-90,0.0,0.002656985053450015
42,-90,0.0,0.0025747679334896575
43,-90,0.0,0.002464836401552886
44,-90,0.0,0.0023747289255785504
45,-90,0.0,0.0022419235900909737
46,-90,0.0,0.0020832251486153476
47,-90,0.0,0.001951803765822212
48,-90,0.0,0.0018169750739448392
49,-90,0.0,0.0016553117044432776
50,-90,0.0,0.0014947080866395703
51,-90,0.0,0.0013996391016412096
52,-90,0.0,0.0012992641186666191
53,-90,0.0,0.0011264530025741548
54,-90,0.0,0.0009725092666220019
55,-90,0.0,0.000839056535790562
56,-90,0.0,0.0007714176327769319
57,-90,0.0,0.0006773892739012604
58,-90,0.0,0.000652322867975532
59,-90,0.0,0.0006386415461951851
60,-90,0.0,0.0006644336051528987
61,-90,0.0,0.0007298197929637741
62,-90,0.0,0.0008218953940742455
63,-90,0.0,0.0009048706551406129
64,-90,0.0,0.0009935332404706117
65,-90,0.0,0.0011413576752177224
66,-90,0.0,0.0012687209781956504
67,-90,0.0,0.0013323136224696179
68,-90,0.0,0.0014117725323663348
69,-90,0.0,0.0015124887272690644
70,-90,0.0,0.001580619281246947
71,-90,0.0,0.0016827773114798563
72,-90,0.0,0.00180892598876343
73,-90,0.0,0.0018792851052242875
74,-90,0.0,0.0019499385054321892
75,-90,0.0,0.002006009412918434
76,-90,0.0,0.002034253366232017
77,-90,0.0,0.002116905722423466
78,-90,0.0,0.002215836166528641
79,-90,0.0,0.002280878475236084
80,-90,0.0,0.0023225172186271213
81,-90,0.0,0.002393556037599789
82,-90,0.0,0.002457140000368981
83,-90,0.0,0.00248990929521292
84,-90,0.0,0.002588989631570233
85,-90,0.0,0.0026594956856956743
86,-90,0.0,0.002748836685351258
87,-90,0.0,0.0028133054656079965
88,-90,0.0,0.0029018682387262095
89,-90,0.0,0.0029814341621582966
90,-90,0.0,0.003046137255524141
91,-90,0.0,0.003138563146804144
92,-90,0.0,0.003209078846396195
93,-90,0.0,0.003287442065264407
94,-90,0.0,0.0033708046133835295
95,-90,0.0,0.0034568843688398973
96,-90,0.0,0.00354366496560952
97,-90,0.0,0.003635426050048878
98,-90,0.0,0.003705871723490658
99,-90,0.0,0.003791587378296512
100,-90,0.0,0.0038661755424428857
101,-90,0.0,0.003954091460296623
102,-90,0.0,0.004048537944982556
103,-90,0.0,0.004121749890678639
104,-90,0.0,0.0042215072823330695
105,-90,0.0,0.004294188818041317
106,-90,0.0,0.004354671885757685
107,-90,0.0,0.004435339657727134
108,-90,0.0,0.0044757079653207415
109,-90,0.0,0.004552711107274221
110,-90,0.0,0.004602980613714754
111,-90,0.0,0.00464361012937423
112,-90,0.0,0.004677453312994268
113,-90,0.0,0.004744728013532133
114,-90,0.0,0.004752118776554979
115,-90,0.0,0.004762438565034853
116,-90,0.0,0.004787257307889006
117,-90,0.0,0.004778309845535759
118,-90,0.0,0.004781807379688627
119,-90,0.0,0.004753311761104344
120,-90,0.0,0.004762311666133137
121,-90,0.0,0.004743715403551856
122,-90,0.0,0.004718899287150005
123,-90,0.0,0.004647030519930255
124,-90,0.0,0.00459728583328766
125,-90,0.0,0.004578413483136616
126,-90,0.0,0.004556677307240986
127,-90,0.0,0.00451200446444526
128,-90,0.0,0.004481193535695617
129,-90,0.0,0.004430512684086478
130,-90,0.0,0.004390520305141429
131,-90,0.0,0.004349955285874443
132,-90,0.0,0.004308601622753764
133,-90,0.0,0.0042934720709563706
134,-90,0.0,0.0042779457479070766
135,-90,0.0,0.004245500977248073
136,-90,0.0,0.004274425566015677
137,-90,0.0,0.004255494534896095
138,-90,0.0,0.004218113678443792
139,-90,0.0,0.0041837774173541726
140,-90,0.0,0.0041861877945769165
141,-90,0.0,0.004166629601605771
142,-90,0.0,0.004181606937915161
143,-90,0.0,0.004172258709215552
144,-90,0.0,0.004159929384102805
145,-90,0.0,0.004174008944896006
146,-90,0.0,0.004153502264037185
147,-90,0.0,0.004134512947758334
148,-90,0.0,0.00414376597734115
149,-90,0.0,0.0041153469006266164
150,-90,0.0,0.004086837990727802
151,-90,0.0,0.004033862408955759
152,-90,0.0,0.00402247896464845
153,-90,0.0,0.003990717125521951
154,-90,0.0,0.003951741445817722
155,-90,0.0,0.003902494128694826
156,-90,0.0,0.003849887915075618
157,-90,0.0,0.003801404308798831
158,-90,0.0,0.003746844557054823
159,-90,0.0,0.0037132922372602505
160,-90,0.0,0.0036846482377180145
161,-90,0.0,0.003687101534373746
162,-90,0.0,0.0036802200910286322
163,-90,0.0,0.003691761666229945
164,-90,0.0,0.0037300765785553604
165,-90,0.0,0.0037877202987228755
166,-90,0.0,0.0038356956089879994
167,-90,0.0,0.003903884011812962
168,-90,0.0,0.003991921250222741
169,-90,0.0,0.004108834209319865
170,-90,0.0,0.004227151668960298
171,-90,0.0,0.004339076051638452
172,-90,0.0,0.004497109567299121
173,-90,0.0,0.004508367258365297
174,-90,0.0,0.00453625731506236
175,-90,0.0,0.004512455586357375
176,-90,0.0,0.004500615037424937
177,-90,0.0,0.004514319847830651
178,-90,0.0,0.004509403096096913
179,-90,0.0,0.0045284705315650885
179,-45,0.0,0.0034350783919381333
178,-45,0.0,0.0036647777042630903
177,-45,0.0,0.0038627483156611657
176,-45,0.0,0.00409798432781441
175,-45,0.0,0.0043222982547868665
174,-45,0.0,0.004496205903076083
173,-45,0.0,0.004611082529159832
172,-45,0.0,0.00459937077207365
171,-45,0.0,0.004604293332241249
170,-45,0.0,0.004427193740858271
169,-45,0.0,0.004286442771207474
168,-45,0.0,0.004094597607552215
167,-45,0.0,0.0038155228142138452
166,-45,0.0,0.003485730710225653
165,-45,0.0,0.0031550377427128832
164,-45,0.0,0.0027985983273823662
163,-45,0.0,0.0024123074285994413
162,-45,0.0,0.0020592435553040463
161,-45,0.0,0.0017913365326141298
160,-45,0.0,0.0015648495720783002
159,-45,0.0,0.001347309124764582
158,-45,0.0,0.001246001175659024
157,-45,0.0,0.001171088278974489
156,-45,0.0,0.0011423908948558399
155,-45,0.0,0.001125822436122255
154,-45,0.0,0.0011715511587892951
153,-45,0.0,0.001064513619240963
152,-45,0.0,0.0009583878957308047
151,-45,0.0,0.0008907486225562388
150,-45,0.0,0.000804189416865047
149,-45,0.0,0.0007665529971348494
148,-45,0.0,0.0006744265620983059
147,-45,0.0,0.0006467764495708864
146,-45,0.0,0.0007300132872580167
145,-45,0.0,0.0007827661200081741
144,-45,0.0,0.0008640002725392835
143,-45,0.0,0.001009150647594969
142,-45,0.0,0.0011029030903395457
141,-45,0.0,0.0011984719416914492
140,-45,0.0,0.001367829010643202
139,-45,0.0,0.001544736269505763
138,-45,0.0,0.0016212312934572376
137,-45,0.0,0.001740652145608344
136,-45,0.0,0.001912134729645341
135,-45,0.0,0.002027027883078042
134,-45,0.0,0.0021738053888778258
133,-45,0.0,0.002314933885933653
132,-45,0.0,0.002453620017172878
131,-45,0.0,0.0025722040016811424
130,-45,0.0,0.00275633769900906
129,-45,0.0,0.0028949066823720734
128,-45,0.0,0.003020909146647036
127,-45,0.0,0.0031638610532602383
126,-45,0.0,0.0033022034820167703
125,-45,0.0,0.003429232466630522
124,-45,0.0,0.003535530587420867
